time,20sim,fmu,cohla,d-20sim-fmu,d-fmu-cohla,d-20sim-cohla,offset-20sim-cohla,target
2802,18.0639806982461,17.8744,17.874422,0.1895806982461,2.1999999997746E-05,0.189558698246103,-0.189558698246103,18
2805,18.07157264553,17.8821,17.882143,0.18947264553,4.29999999980169E-05,0.189429645530002,-0.189429645530002,18
2808,18.0791593223711,17.8899,17.889859,0.1892593223711,4.09999999995137E-05,0.1893003223711,-0.1893003223711,18
2811,18.0867407324283,17.8976,17.897569,0.189140732428299,3.09999999998922E-05,0.189171732428299,-0.189171732428299,18
2814,18.0943168793579,17.9053,17.905274,0.189016879357901,2.60000000018579E-05,0.189042879357903,-0.189042879357903,18
2817,18.1018877668135,17.913,17.912973,0.188887766813501,2.69999999993331E-05,0.1889147668135,-0.1889147668135,18
2820,18.1094533984465,17.9207,17.920667,0.188753398446501,3.29999999983954E-05,0.188786398446499,-0.188786398446499,18
2823,18.1170137779055,17.9284,17.928356,0.188613777905498,4.39999999990448E-05,0.188657777905497,-0.188657777905497,18
2826,18.1245689088365,17.936,17.93604,0.188568908836501,3.99999999984857E-05,0.188528908836503,-0.188528908836503,18
2829,18.1321187948832,17.9437,17.943718,0.188418794883201,1.80000000007396E-05,0.188400794883201,-0.188400794883201,18
2832,18.1396634396868,17.9514,17.951391,0.1882634396868,8.99999999859347E-06,0.188272439686799,-0.188272439686799,18
2835,18.1472028468856,17.9591,17.959058,0.188102846885602,4.20000000005416E-05,0.188144846885603,-0.188144846885603,18
2838,18.1547370201159,17.9667,17.966721,0.1880370201159,2.10000000002708E-05,0.188016020115899,-0.188016020115899,18
2841,18.1622659630111,17.9744,17.974378,0.187865963011102,2.1999999997746E-05,0.1878879630111,-0.1878879630111,18
2844,18.169789679202,17.982,17.982029,0.187789679202002,2.9000000001389E-05,0.187760679202,-0.187760679202,18
2847,18.1773081723173,17.9897,17.989675,0.187608172317301,2.50000000008299E-05,0.187633172317302,-0.187633172317302,18
2850,18.1848214459828,17.9973,17.997316,0.187521445982799,1.60000000022364E-05,0.187505445982797,-0.187505445982797,18
2853,18.192329503822,18.005,18.004952,0.187329503821999,4.79999999996039E-05,0.187377503821999,-0.187377503821999,18
2856,18.1998323494557,18.0126,18.012582,0.187232349455702,1.80000000007396E-05,0.187250349455702,-0.187250349455702,18
2859,18.2073299865023,18.0202,18.020207,0.187129986502303,7.00000000009027E-06,0.187122986502303,-0.187122986502303,18
2862,18.2148224185778,18.0278,18.027827,0.187022418577801,2.69999999993331E-05,0.186995418577801,-0.186995418577801,18
2865,18.2223096492955,18.0354,18.035442,0.186909649295501,4.20000000005416E-05,0.1868676492955,-0.1868676492955,18
2868,18.2297916822662,18.0431,18.043051,0.186691682266201,4.90000000006319E-05,0.186740682266201,-0.186740682266201,18
2871,18.2372685210984,18.0507,18.050655,0.186568521098401,4.50000000000728E-05,0.186613521098401,-0.186613521098401,18
2874,18.2447401693978,18.0583,18.058254,0.186440169397802,4.5999999997548E-05,0.186486169397799,-0.186486169397799,18
2877,18.2522066307678,18.0658,18.065847,0.186406630767802,4.70000000021287E-05,0.1863596307678,-0.1863596307678,18
2880,18.2596679088093,18.0734,18.073435,0.186267908809299,3.50000000004513E-05,0.186232908809298,-0.186232908809298,18
2883,18.2671240071205,18.081,18.081018,0.186124007120501,1.80000000007396E-05,0.1861060071205,-0.1861060071205,18
2886,18.2745749292974,18.0886,18.088595,0.185974929297402,4.99999999803435E-06,0.1859799292974,-0.1859799292974,18
2889,18.2820206789332,18.0962,18.096168,0.185820678933201,3.20000000009202E-05,0.185852678933202,-0.185852678933202,18
2892,18.289461259619,18.1037,18.103735,0.185761259618999,3.50000000004513E-05,0.185726259618999,-0.185726259618999,18
2895,18.2968966749429,18.1113,18.111297,0.1855966749429,2.99999999953116E-06,0.1855996749429,-0.1855996749429,18
2898,18.3043269284909,18.1189,18.118853,0.185426928490902,4.6999999998576E-05,0.1854739284909,-0.1854739284909,18
2901,18.3117520238463,18.1264,18.126404,0.185352023846299,4.00000000055911E-06,0.185348023846299,-0.185348023846299,18
2904,18.31917196459,18.134,18.133951,0.185171964590001,4.90000000006319E-05,0.185220964590002,-0.185220964590002,18
2907,18.3265867543006,18.1415,18.141491,0.185086754300599,9.00000000214618E-06,0.185095754300601,-0.185095754300601,18
2910,18.3339963965538,18.149,18.149027,0.1849963965538,2.69999999993331E-05,0.1849693965538,-0.1849693965538,18
2913,18.322756266824,18.1566,18.156557,0.166156266824,4.30000000015696E-05,0.166199266824002,-0.166199266824002,18
2916,18.3115239401594,18.1641,18.164083,0.147423940159399,1.69999999997117E-05,0.147440940159399,-0.147440940159399,18
2919,18.3002994111431,18.1716,18.171602,0.128699411143099,1.9999999985032E-06,0.128697411143101,-0.128697411143101,18
2922,18.2890826743618,18.1791,18.179117,0.109982674361802,1.70000000032644E-05,0.109965674361799,-0.109965674361799,18
2925,18.277873724406,18.1866,18.186627,0.091273724406001,2.70000000028858E-05,0.091246724405998,-0.091246724405998,18
2928,18.2666725558701,18.1941,18.194131,0.072572555870103,3.09999999998922E-05,0.072541555870103,-0.072541555870103,18
2931,18.255479163352,18.2016,18.20163,0.053879163352001,3.0000000002417E-05,0.053849163351998,-0.053849163351998,18
2934,18.2442935414534,18.2091,18.209124,0.035193541453399,2.3999999999802E-05,0.035169541453399,-0.035169541453399,18
2937,18.23311568478,18.2166,18.216613,0.01651568478,1.29999999991526E-05,0.016502684780001,-0.016502684780001,18
2940,18.221945587941,18.2241,18.224096,0.002154412058999,4.00000000055911E-06,0.002150412058999,0.002150412058999,18
2943,18.2107832455494,18.2316,18.231574,0.0208167544506,2.60000000018579E-05,0.020790754450598,0.020790754450598,18
2946,18.199628652222,18.239,18.239047,0.039371347778001,4.6999999998576E-05,0.039418347778,0.039418347778,18
2949,18.1884818025791,18.2465,18.246515,0.0580181974209,1.49999999976558E-05,0.058033197420897,0.058033197420897,18
2952,18.1773426912451,18.254,18.253978,0.0766573087549,2.20000000012988E-05,0.076635308754899,0.076635308754899,18
2955,18.1662113128479,18.2614,18.261436,0.095188687152099,3.60000000014793E-05,0.095224687152101,0.095224687152101,18
2958,18.1550876620191,18.2689,18.268888,0.1138123379809,1.19999999981246E-05,0.113800337980901,0.113800337980901,18
2961,18.1439717333942,18.2763,18.276335,0.1323282666058,3.50000000004513E-05,0.1323632666058,0.1323632666058,18
2964,18.1328635216123,18.2838,18.283777,0.150936478387699,2.2999999998774E-05,0.1509134783877,0.1509134783877,18
2967,18.1217630213163,18.2912,18.291214,0.169436978683699,1.40000000001805E-05,0.169450978683699,0.169450978683699,18
2970,18.1106702271528,18.2986,18.298646,0.187929772847202,4.60000000011007E-05,0.187975772847203,0.187975772847203,18
2973,18.0995851337719,18.2881,18.288055,0.1885148662281,4.50000000000728E-05,0.1884698662281,0.1884698662281,18
2976,18.0885077358278,18.2769,18.276851,0.188392264172201,4.90000000006319E-05,0.1883432641722,0.1883432641722,18
2979,18.0774380279781,18.2657,18.265654,0.188261972021898,4.5999999997548E-05,0.188215972021901,0.188215972021901,18
2982,18.0663760048844,18.2545,18.254465,0.1881239951156,3.50000000004513E-05,0.188088995115599,0.188088995115599,18
2985,18.0553216612116,18.2433,18.243284,0.187978338788401,1.60000000022364E-05,0.187962338788399,0.187962338788399,18
2988,18.0442749916285,18.2321,18.23211,0.187825008371497,9.99999999962142E-06,0.187835008371497,0.187835008371497,18
2991,18.033235990808,18.2209,18.220945,0.187664009192002,4.50000000000728E-05,0.187709009192002,0.187709009192002,18
2994,18.0222046534259,18.2098,18.209787,0.187595346574103,1.30000000027053E-05,0.1875823465741,0.1875823465741,18
2997,18.0111809741624,18.1986,18.198637,0.187419025837599,3.70000000025072E-05,0.187456025837601,0.187456025837601,18
3000,18.000164947701,18.1875,18.187494,0.187335052299002,5.99999999906231E-06,0.187329052299003,0.187329052299003,18
3003,17.989156568729,18.1764,18.17636,0.187243431271,4.00000000020384E-05,0.187203431270998,0.187203431270998,18
3006,17.9781558319374,18.1652,18.165233,0.187044168062599,3.30000000019481E-05,0.187077168062601,0.187077168062601,18
3009,17.9671627320211,18.1541,18.154113,0.186937267978898,1.29999999991526E-05,0.186950267978897,0.186950267978897,18
3012,17.9561772636782,18.143,18.143002,0.186822736321801,1.9999999985032E-06,0.1868247363218,0.1868247363218,18
3015,17.9451994216109,18.1319,18.131898,0.1867005783891,2.00000000205591E-06,0.186698578389098,0.186698578389098,18
3018,17.9342292005248,18.1208,18.120802,0.186570799475199,2.00000000205591E-06,0.186572799475201,0.186572799475201,18
3021,17.9232665951294,18.1097,18.109713,0.186433404870598,1.29999999991526E-05,0.186446404870598,0.186446404870598,18
3024,17.9123116001377,18.0986,18.098633,0.186288399862303,3.29999999983954E-05,0.186321399862301,0.186321399862301,18
3027,17.9013642102666,18.0876,18.08756,0.186235789733399,3.99999999984857E-05,0.1861957897334,0.1861957897334,18
3030,17.8904244202363,18.0765,18.076494,0.186075579763699,5.99999999906231E-06,0.1860695797637,0.1860695797637,18
3033,17.879492224771,18.0654,18.065437,0.185907775229001,3.69999999989545E-05,0.185944775229,0.185944775229,18
3036,17.8685676185985,18.0544,18.054387,0.1858323814015,1.30000000027053E-05,0.185819381401497,0.185819381401497,18
3039,17.85765059645,18.0433,18.043344,0.185649403549998,4.40000000025975E-05,0.185693403550001,0.185693403550001,18
3042,17.8467411530607,18.0323,18.03231,0.185558846939298,9.99999999962142E-06,0.185568846939297,0.185568846939297,18
3045,17.8358392831694,18.0213,18.021283,0.185460716830601,1.69999999997117E-05,0.185443716830601,0.185443716830601,18
3048,17.8249449815182,18.0103,18.010263,0.1853550184818,3.70000000025072E-05,0.185318018481798,0.185318018481798,18
3051,17.8140582428534,17.9993,17.999252,0.185241757146603,4.80000000031566E-05,0.1851937571466,0.1851937571466,18
3054,17.8031790619244,17.9882,17.988248,0.185020938075599,4.79999999996039E-05,0.185068938075599,0.185068938075599,18
3057,17.7923074334848,17.9773,17.977251,0.184992566515199,4.90000000006319E-05,0.184943566515198,0.184943566515198,18
3060,17.7814433522913,17.9663,17.966263,0.184856647708699,3.69999999989545E-05,0.1848196477087,0.1848196477087,18
3063,17.7705868131046,17.9553,17.955281,0.184713186895401,1.90000000017676E-05,0.184694186895399,0.184694186895399,18
3066,17.7597378106888,17.9443,17.944308,0.184562189311198,8.00000000111822E-06,0.184570189311199,0.184570189311199,18
3069,17.7488963398119,17.9333,17.933342,0.184403660188099,4.20000000005416E-05,0.1844456601881,0.1844456601881,18
3072,17.7380623952455,17.9224,17.922384,0.1843376047545,1.59999999986837E-05,0.184321604754501,0.184321604754501,18
3075,17.7272359717645,17.9114,17.911433,0.1841640282355,3.29999999983954E-05,0.184197028235499,0.184197028235499,18
3078,17.7164170641477,17.9005,17.90049,0.184082935852302,9.99999999962142E-06,0.184072935852303,0.184072935852303,18
3081,17.7056056671776,17.8896,17.889554,0.183994332822401,4.60000000011007E-05,0.1839483328224,0.1839483328224,18
3084,17.69480177564,17.8786,17.878626,0.18379822436,2.60000000018579E-05,0.183824224360002,0.183824224360002,18
3087,17.6840053843247,17.8677,17.867706,0.1836946156753,5.99999999906231E-06,0.183700615675299,0.183700615675299,18
3090,17.6732164880249,17.8568,17.856793,0.183583511975101,7.00000000009027E-06,0.183576511975101,0.183576511975101,18
3093,17.6810797096365,17.8459,17.845888,0.164820290363501,1.20000000016773E-05,0.164808290363499,0.164808290363499,18
3096,17.6889374724827,17.835,17.83499,0.146062527517302,9.99999999962142E-06,0.146052527517302,0.146052527517302,18
3099,17.696789780353,17.8241,17.8241,0.127310219647001,0,0.127310219647001,0.127310219647001,18
3102,17.7046366370344,17.8132,17.813218,0.108563362965597,1.80000000007396E-05,0.108581362965598,0.108581362965598,18
3105,17.7124780463112,17.8023,17.802343,0.089821953688798,4.30000000015696E-05,0.0898649536888,0.0898649536888,18
3108,17.7203140119649,17.7915,17.791476,0.071185988035101,2.3999999999802E-05,0.071161988035101,0.071161988035101,18
3111,17.7281445377748,17.7806,17.780616,0.052455462225201,1.59999999986837E-05,0.052471462225199,0.052471462225199,18
3114,17.7359696275172,17.7698,17.769763,0.0338303724828,3.69999999989545E-05,0.033793372482801,0.033793372482801,18
3117,17.7437892849659,17.7589,17.758919,0.015110715034101,1.89999999982149E-05,0.0151297150341,0.0151297150341,18
3120,17.751603513892,17.7481,17.748081,0.003503513891999,1.90000000017676E-05,0.003522513892001,-0.003522513892001,18
3123,17.7594123180642,17.7373,17.737252,0.022112318064199,4.79999999996039E-05,0.022160318064199,-0.022160318064199,18
3126,17.7672157012483,17.7264,17.726429,0.040815701248299,2.89999999978363E-05,0.040786701248301,-0.040786701248301,18
3129,17.7750136672078,17.7156,17.715615,0.059413667207803,1.50000000012085E-05,0.059398667207802,-0.059398667207802,18
3132,17.7828062197033,17.7048,17.704807,0.078006219703301,7.00000000009027E-06,0.077999219703301,-0.077999219703301,18
3135,17.7905933624929,17.694,17.694008,0.0965933624929,8.00000000111822E-06,0.096585362492899,-0.096585362492899,18
3138,17.7983750993322,17.6832,17.683215,0.115175099332202,1.50000000012085E-05,0.115160099332201,-0.115160099332201,18
3141,17.806151433974,17.6724,17.672431,0.133751433974002,3.09999999998922E-05,0.133720433974002,-0.133720433974002,18
3144,17.8139223701685,17.6617,17.661653,0.152222370168499,4.6999999998576E-05,0.152269370168497,-0.152269370168497,18
3147,17.8216879116636,17.6509,17.650884,0.170787911663599,1.59999999986837E-05,0.170803911663597,-0.170803911663597,18
3150,17.8294480622043,17.6401,17.640121,0.189348062204299,2.10000000002708E-05,0.189327062204299,-0.189327062204299,18
3153,17.837202825533,17.6474,17.647384,0.189802825533,1.60000000022364E-05,0.189818825533003,-0.189818825533003,18
3156,17.8449522053897,17.6553,17.655262,0.189652205389699,3.79999999999825E-05,0.189690205389699,-0.189690205389699,18
3159,17.8526962055116,17.6631,17.663135,0.189596205511599,3.50000000004513E-05,0.189561205511598,-0.189561205511598,18
3162,17.8604348296333,17.671,17.671003,0.189434829633299,2.99999999953116E-06,0.1894318296333,-0.1894318296333,18
3165,17.8681680814872,17.6789,17.678865,0.189268081487203,3.50000000004513E-05,0.189303081487203,-0.189303081487203,18
3168,17.8758959648025,17.6867,17.686722,0.189195964802497,2.1999999997746E-05,0.189173964802499,-0.189173964802499,18
3171,17.8836184833062,17.6946,17.694573,0.189018483306199,2.70000000028858E-05,0.189045483306202,-0.189045483306202,18
3174,17.8913356407228,17.7024,17.702419,0.1889356407228,1.89999999982149E-05,0.188916640722802,-0.188916640722802,18
3177,17.8990474407739,17.7103,17.710259,0.188747440773899,4.09999999995137E-05,0.188788440773898,-0.188788440773898,18
3180,17.9067538871786,17.7181,17.718094,0.188653887178599,5.99999999906231E-06,0.188659887178599,-0.188659887178599,18
3183,17.9144549836537,17.7259,17.725923,0.188554983653702,2.30000000023267E-05,0.1885319836537,-0.1885319836537,18
3186,17.9221507339129,17.7337,17.733747,0.188450733912902,4.70000000021287E-05,0.188403733912899,-0.188403733912899,18
3189,17.9298411416679,17.7416,17.741566,0.188241141667902,3.39999999994234E-05,0.188275141667901,-0.188275141667901,18
3192,17.9375262106274,17.7494,17.749379,0.188126210627399,2.10000000002708E-05,0.188147210627399,-0.188147210627399,18
3195,17.9452059444977,17.7572,17.757187,0.1880059444977,1.30000000027053E-05,0.188018944497703,-0.188018944497703,18
3198,17.9528803469825,17.765,17.764989,0.187880346982499,1.10000000006494E-05,0.1878913469825,-0.1878913469825,18
3201,17.9605494217829,17.7728,17.772786,0.1877494217829,1.40000000001805E-05,0.187763421782901,-0.187763421782901,18
3204,17.9682131725976,17.7806,17.780578,0.187613172597601,2.20000000012988E-05,0.187635172597602,-0.187635172597602,18
3207,17.9758716031224,17.7884,17.788364,0.1874716031224,3.59999999979266E-05,0.187507603122398,-0.187507603122398,18
3210,17.9835247170508,17.7961,17.796144,0.187424717050799,4.39999999990448E-05,0.1873807170508,-0.1873807170508,18
3213,17.9911725180737,17.8039,17.80392,0.187272518073701,2.00000000027956E-05,0.187252518073699,-0.187252518073699,18
3216,17.9988150098793,17.8117,17.811689,0.1871150098793,1.10000000006494E-05,0.1871260098793,-0.1871260098793,18
3219,18.0064521961535,17.8195,17.819454,0.186952196153499,4.60000000011007E-05,0.1869981961535,-0.1869981961535,18
3222,18.0140840805793,17.8272,17.827213,0.186884080579297,1.29999999991526E-05,0.186871080579298,-0.186871080579298,18
3225,18.0217106668374,17.835,17.834967,0.186710666837399,3.30000000019481E-05,0.186743666837401,-0.186743666837401,18
3228,18.0293319586059,17.8427,17.842715,0.186631958605901,1.49999999976558E-05,0.186616958605903,-0.186616958605903,18
3231,18.0369479595603,17.8505,17.850458,0.186447959560301,4.20000000005416E-05,0.186489959560301,-0.186489959560301,18
3234,18.0445586733734,17.8582,17.858196,0.186358673373398,4.00000000055911E-06,0.186362673373399,-0.186362673373399,18
3237,18.0521641037159,17.8659,17.865928,0.186264103715899,2.80000000003611E-05,0.186236103715899,-0.186236103715899,18
3240,18.0597642542554,17.8737,17.873655,0.186064254255399,4.50000000000728E-05,0.186109254255399,-0.186109254255399,18
3243,18.0673591286575,17.8814,17.881376,0.185959128657501,2.3999999999802E-05,0.185983128657501,-0.185983128657501,18
3246,18.0749487305847,17.8891,17.889092,0.185848730584702,7.99999999756551E-06,0.1858567305847,-0.1858567305847,18
3249,18.0825330636973,17.8968,17.896803,0.185733063697302,2.99999999953116E-06,0.185730063697303,-0.185730063697303,18
3252,18.0901121316531,17.9045,17.904508,0.185612131653102,8.00000000111822E-06,0.185604131653101,-0.185604131653101,18
3255,18.0976859381072,17.9122,17.912209,0.185485938107203,9.00000000214618E-06,0.1854769381072,-0.1854769381072,18
3258,18.1052544867122,17.9199,17.919903,0.185354486712203,3.00000000308387E-06,0.1853514867122,-0.1853514867122,18
3261,18.1128177811181,17.9276,17.927593,0.185217781118098,7.00000000009027E-06,0.185224781118098,-0.185224781118098,18
3264,18.1203758249725,17.9353,17.935277,0.185075824972497,2.30000000023267E-05,0.185098824972499,-0.185098824972499,18
3267,18.1279286219205,17.943,17.942955,0.184928621920498,4.50000000000728E-05,0.184973621920499,-0.184973621920499,18
3270,18.1354761756044,17.9506,17.950629,0.184876175604398,2.89999999978363E-05,0.1848471756044,-0.1848471756044,18
3273,18.1430184896644,17.9583,17.958297,0.184718489664398,2.99999999953116E-06,0.184721489664398,-0.184721489664398,18
3276,18.1505555677376,17.966,17.96596,0.184555567737601,4.00000000020384E-05,0.184595567737603,-0.184595567737603,18
3279,18.1580874134592,17.9736,17.973617,0.184487413459198,1.69999999997117E-05,0.184470413459199,-0.184470413459199,18
3282,18.1656140304615,17.9813,17.981269,0.184314030461501,3.09999999998922E-05,0.1843450304615,-0.1843450304615,18
3285,18.1731354223742,17.9889,17.988916,0.184235422374201,1.59999999986837E-05,0.184219422374202,-0.184219422374202,18
3288,18.1806515928248,17.9966,17.996557,0.184051592824797,4.30000000015696E-05,0.184094592824799,-0.184094592824799,18
3291,18.188162545438,18.0042,18.004194,0.183962545438,6.00000000261502E-06,0.183968545438002,-0.183968545438002,18
3294,18.1956682838362,18.0118,18.011825,0.183868283836198,2.50000000008299E-05,0.183843283836197,-0.183843283836197,18
3297,18.2031688116392,18.0195,18.01945,0.183668811639198,5.00000000016598E-05,0.183718811639199,-0.183718811639199,18
3300,18.2106641324642,18.0271,18.02707,0.183564132464198,3.0000000002417E-05,0.183594132464201,-0.183594132464201,18
3303,18.2181542499259,18.0347,18.034685,0.183454249925898,1.50000000012085E-05,0.183469249925899,-0.183469249925899,18
3306,18.2256391676368,18.0423,18.042295,0.183339167636799,5.00000000158707E-06,0.1833441676368,-0.1833441676368,18
3309,18.2331188892063,18.0499,18.0499,0.183218889206298,0,0.183218889206298,-0.183218889206298,18
3312,18.2405934182419,18.0575,18.057499,0.183093418241899,1.00000000102796E-06,0.1830944182419,-0.1830944182419,18
3315,18.2480627583482,18.0651,18.065093,0.1829627583482,7.00000000009027E-06,0.1829697583482,-0.1829697583482,18
3318,18.2555269131275,18.0727,18.072681,0.182826913127499,1.90000000017676E-05,0.182845913127501,-0.182845913127501,18
3321,18.2629858861795,18.0803,18.080265,0.182685886179499,3.50000000004513E-05,0.182720886179499,-0.182720886179499,18
3324,18.2704396811016,18.0878,18.087843,0.182639681101598,4.29999999980169E-05,0.1825966811016,-0.1825966811016,18
3327,18.2778883014882,18.0954,18.095416,0.182488301488199,1.59999999986837E-05,0.1824723014882,-0.1824723014882,18
3330,18.2853317509318,18.103,18.102983,0.182331750931798,1.70000000032644E-05,0.182348750931801,-0.182348750931801,18
3333,18.2741254049229,18.1105,18.110546,0.1636254049229,4.60000000011007E-05,0.163579404922899,-0.163579404922899,18
3336,18.262926838526,18.1181,18.118103,0.144826838526001,3.00000000308387E-06,0.144823838525998,-0.144823838525998,18
3339,18.2517360463406,18.1257,18.125655,0.126036046340602,4.50000000000728E-05,0.126081046340602,-0.126081046340602,18
3342,18.2405530229696,18.1332,18.133201,0.107353022969601,1.00000000102796E-06,0.1073520229696,-0.1073520229696,18
3345,18.2293777630198,18.1407,18.140742,0.088677763019803,4.20000000005416E-05,0.088635763019802,-0.088635763019802,18
3348,18.2182102611016,18.1483,18.148279,0.069910261101601,2.10000000002708E-05,0.069931261101601,-0.069931261101601,18
3351,18.2070505118295,18.1558,18.155809,0.051250511829501,9.00000000214618E-06,0.051241511829499,-0.051241511829499,18
3354,18.1958985098213,18.1633,18.163335,0.032598509821302,3.50000000004513E-05,0.032563509821301,-0.032563509821301,18
3357,18.1847542496988,18.1709,18.170856,0.013854249698799,4.39999999990448E-05,0.013898249698798,-0.013898249698798,18
3360,18.1736177260874,18.1784,18.178371,0.0047822739126,2.9000000001389E-05,0.004753273912598,0.004753273912598,18
3363,18.1624889336164,18.1859,18.185881,0.023411066383599,1.90000000017676E-05,0.023392066383597,0.023392066383597,18
3366,18.1513678669187,18.1934,18.193386,0.0420321330813,1.40000000001805E-05,0.0420181330813,0.0420181330813,18
3369,18.1402545206309,18.2009,18.200885,0.0606454793691,1.50000000012085E-05,0.060630479369099,0.060630479369099,18
3372,18.1291488893934,18.2084,18.20838,0.079251110606602,2.00000000027956E-05,0.0792311106066,0.0792311106066,18
3375,18.1180509678504,18.2159,18.215869,0.0978490321496,3.09999999998922E-05,0.097818032149601,0.097818032149601,18
3378,18.1069607506496,18.2234,18.223353,0.116439249350403,4.70000000021287E-05,0.116392249350401,0.116392249350401,18
3381,18.0958782324425,18.2308,18.230832,0.134921767557497,3.20000000009202E-05,0.134953767557498,0.134953767557498,18
3384,18.0848034078845,18.2383,18.238305,0.153496592115499,5.00000000158707E-06,0.1535015921155,0.1535015921155,18
3387,18.0737362716344,18.2458,18.245774,0.1720637283656,2.59999999983052E-05,0.172037728365602,0.172037728365602,18
3390,18.0626768183549,18.2532,18.253237,0.190523181645101,3.69999999989545E-05,0.1905601816451,0.1905601816451,18
3393,18.0516250427124,18.2607,18.260695,0.209074957287601,5.00000000158707E-06,0.2090699572876,0.2090699572876,18
3396,18.0405809393769,18.2681,18.268148,0.227519060623102,4.79999999996039E-05,0.227567060623102,0.227567060623102,18
3399,18.0295445030224,18.2756,18.275596,0.246055496977601,4.00000000055911E-06,0.2460514969776,0.2460514969776,18
3402,18.018515728326,18.283,18.283038,0.264484271674,3.79999999999825E-05,0.264522271674,0.264522271674,18
3405,18.0074946099692,18.2905,18.290475,0.283005390030802,2.50000000008299E-05,0.282980390030801,0.282980390030801,18
3408,17.9964811426366,18.2979,18.297908,0.301418857363398,8.00000000111822E-06,0.301426857363399,0.301426857363399,18
3411,17.9854753210169,18.3053,18.305335,0.3198246789831,3.50000000004513E-05,0.3198596789831,0.3198596789831,18
3414,17.9744771398023,18.3128,18.312757,0.3383228601977,4.29999999980169E-05,0.338279860197701,0.338279860197701,18
3417,17.9634865936887,18.3202,18.320173,0.3567134063113,2.69999999993331E-05,0.356686406311301,0.356686406311301,18
3420,17.9525036773758,18.3276,18.327585,0.375096322624199,1.50000000012085E-05,0.375081322624197,0.375081322624197,18
3423,17.9415283855667,18.317,18.316974,0.375471614433302,2.60000000018579E-05,0.3754456144333,0.3754456144333,18
3426,17.9305607129684,18.3057,18.30575,0.375139287031601,4.99999999981071E-05,0.375189287031599,0.375189287031599,18
3429,17.9196006542917,18.2945,18.294533,0.3748993457083,3.30000000019481E-05,0.374932345708302,0.374932345708302,18
3432,17.9086482042507,18.2833,18.283324,0.374651795749301,2.3999999999802E-05,0.374675795749301,0.374675795749301,18
3435,17.8977033575634,18.2721,18.272123,0.374396642436601,2.2999999998774E-05,0.3744196424366,0.3744196424366,18
3438,17.8867661089516,18.2609,18.260929,0.374133891048398,2.9000000001389E-05,0.3741628910484,0.3741628910484,18
3441,17.8758364531404,18.2497,18.249744,0.373863546859599,4.39999999990448E-05,0.373907546859598,0.373907546859598,18
3444,17.8649143848589,18.2386,18.238566,0.373685615141103,3.40000000029761E-05,0.3736516151411,0.3736516151411,18
3447,17.8539998988397,18.2274,18.227396,0.3734001011603,4.00000000055911E-06,0.373396101160299,0.373396101160299,18
3450,17.843092989819,18.2162,18.216233,0.373107010181002,3.29999999983954E-05,0.373140010181,0.373140010181,18
3453,17.8321936525368,18.2051,18.205079,0.3729063474632,2.10000000002708E-05,0.3728853474632,0.3728853474632,18
3456,17.8213018817367,18.1939,18.193932,0.372598118263298,3.20000000009202E-05,0.372630118263299,0.372630118263299,18
3459,17.8104176721659,18.1828,18.182793,0.372382327834099,7.00000000009027E-06,0.372375327834099,0.372375327834099,18
3462,17.7995410185753,18.1717,18.171661,0.3721589814247,3.90000000010104E-05,0.372119981424699,0.372119981424699,18
3465,17.7886719157195,18.1605,18.160537,0.371828084280498,3.70000000025072E-05,0.3718650842805,0.3718650842805,18
3468,17.7778103583565,18.1494,18.149421,0.371589641643499,2.10000000002708E-05,0.3716106416435,0.3716106416435,18
3471,17.7669563412482,18.1383,18.138313,0.371343658751801,1.29999999991526E-05,0.3713566587518,0.3713566587518,18
3474,17.7561098591601,18.1272,18.127213,0.371090140839897,1.30000000027053E-05,0.371103140839899,0.371103140839899,18
3477,17.7452709068611,18.1161,18.11612,0.370829093138898,1.99999999992428E-05,0.370849093138897,0.370849093138897,18
3480,17.7344394791241,18.105,18.105035,0.370560520875902,3.50000000004513E-05,0.370595520875902,0.370595520875902,18
3483,17.7236155707254,18.094,18.093957,0.370384429274601,4.30000000015696E-05,0.3703414292746,0.3703414292746,18
3486,17.7127991764449,18.0829,18.082887,0.370100823555099,1.29999999991526E-05,0.370087823555099,0.370087823555099,18
3489,17.7019902910662,18.0718,18.071825,0.369809708933801,2.50000000008299E-05,0.369834708933801,0.369834708933801,18
3492,17.6911889093765,18.0608,18.060771,0.369611090623501,2.9000000001389E-05,0.369582090623499,0.369582090623499,18
3495,17.6803950261667,18.0497,18.049724,0.369304973833302,2.3999999999802E-05,0.369328973833301,0.369328973833301,18
3498,17.6696086362312,18.0387,18.038685,0.369091363768799,1.49999999976558E-05,0.369076363768801,0.369076363768801,18
3501,17.6588297343681,18.0277,18.027654,0.368870265631898,4.60000000011007E-05,0.368824265631897,0.368824265631897,18
3504,17.6480583153789,18.0166,18.01663,0.3685416846211,2.99999999988643E-05,0.368571684621099,0.368571684621099,18
3507,17.637294374069,18.0056,18.005614,0.368305625931001,1.40000000001805E-05,0.368319625931001,0.368319625931001,18
3510,17.6265379052474,17.9946,17.994605,0.368062094752599,5.00000000158707E-06,0.3680670947526,0.3680670947526,18
3513,17.6344335318256,17.9836,17.983604,0.349166468174399,4.00000000055911E-06,0.3491704681744,0.3491704681744,18
3516,17.6423236771423,17.9726,17.972611,0.330276322857699,1.10000000006494E-05,0.3302873228577,0.3302873228577,18
