time,20sim,cohla,delta,abs-delta,HeaterState-20sim,HeaterState-CoHLA,target
1095,18.0052410677681,18.003472,-0.001769067768102,0.001769067768102,1,1,18
1098,18.012871232467,18.011104,-0.001767232467,0.001767232467,1,1,18
1101,18.0204961019692,18.01873,-0.001766101969199,0.001766101969199,1,1,18
1104,18.0281156799494,18.026351,-0.001764679949403,0.001764679949403,1,1,18
1107,18.0357299700794,18.033966,-0.001763970079402,0.001763970079402,1,1,18
1110,18.0430854275929,18.041576,-0.0015094275929,0.0015094275929,1,1,18
1113,18.0509427014661,18.049181,-0.001761701466098,0.001761701466098,1,1,18
1116,18.0585411500543,18.056781,-0.001760150054299,0.001760150054299,1,1,18
1119,18.0661343254561,18.064375,-0.001759325456103,0.001759325456103,1,1,18
1122,18.073722231331,18.071965,-0.001757231331002,0.001757231331002,1,1,18
1125,18.0813048713357,18.079548,-0.001756871335701,0.001756871335701,1,1,18
1128,18.0888822491249,18.087127,-0.001755249124901,0.001755249124901,1,1,18
1131,18.0964543683504,18.0947,-0.001754368350401,0.001754368350401,1,1,18
1134,18.1040212326615,18.102268,-0.0017532326615,0.0017532326615,1,1,18
1137,18.111582845705,18.109831,-0.001751845705002,0.001751845705002,1,1,18
1140,18.1188874167845,18.117389,-0.0014984167845,0.0014984167845,1,1,18
1143,18.126690332564,18.124941,-0.001749332564,0.001749332564,1,1,18
1146,18.1342362136602,18.132488,-0.0017482136602,0.0017482136602,1,1,18
1149,18.1417768580511,18.14003,-0.001746858051099,0.001746858051099,1,1,18
1152,18.1493122693705,18.147567,-0.001745269370502,0.001745269370502,1,1,18
1155,18.1568424512501,18.155098,-0.001744451250101,0.001744451250101,1,1,18
1158,18.1643674073193,18.162624,-0.001743407319299,0.001743407319299,1,1,18
1161,18.1718871412043,18.170145,-0.0017421412043,0.0017421412043,1,1,18
1164,18.1794016565295,18.177661,-0.001740656529499,0.001740656529499,1,1,18
1167,18.1869109569162,18.185172,-0.001738956916199,0.001738956916199,1,1,18
1170,18.1941649936036,18.192677,-0.0014879936036,0.0014879936036,1,1,18
1173,18.2019139273488,18.200177,-0.001736927348801,0.001736927348801,1,1,18
1176,18.2094076046252,18.207672,-0.0017356046252,0.0017356046252,1,1,18
1179,18.2168960814245,18.215161,-0.001735081424503,0.001735081424503,1,1,18
1182,18.2243793613556,18.222646,-0.001733361355598,0.001733361355598,1,1,18
1185,18.2318574480252,18.230125,-0.001732448025198,0.001732448025198,1,1,18
1188,18.2393303450373,18.237599,-0.0017313450373,0.0017313450373,1,1,18
1191,18.2467980559935,18.245068,-0.001730055993502,0.001730055993502,1,1,18
1194,18.2542605844929,18.252532,-0.001728584492902,0.001728584492902,1,1,18
1197,18.2617179341318,18.259991,-0.001726934131799,0.001726934131799,1,1,18
1200,18.2689217860333,18.267444,-0.001477786033298,0.001477786033298,1,1,18
1203,18.2766171112021,18.274892,-0.001725111202099,0.001725111202099,1,1,18
1206,18.284058945814,18.282583,-0.001475945814001,0.001475945814001,1,1,18
1209,18.2914956159269,18.290021,-0.001474615926899,0.001474615926899,1,1,18
1212,18.2989271251243,18.297453,-0.0014741251243,0.0014741251243,1,1,18
1215,18.3063534769883,18.304881,-0.001472476988297,0.001472476988297,1,1,18
1218,18.313774675098,18.312303,-0.001471675097999,0.001471675097999,1,1,18
1221,18.3211907230298,18.31972,-0.001470723029801,0.001470723029801,1,1,18
1224,18.3286016243579,18.327132,-0.001469624357902,0.001469624357902,1,1,18
1227,18.3360073826539,18.334539,-0.001468382653901,0.001468382653901,1,1,18
1230,18.3431613969574,18.34194,-0.001221396957398,0.001221396957398,1,0,18
1233,18.3315440546378,18.33132,-0.000224054637798,0.000224054637798,0,0,18
1236,18.3203093974561,18.320085,-0.000224397456101,0.000224397456101,0,0,18
1239,18.3090825369244,18.308858,-0.000224536924399,0.000224536924399,0,0,18
1242,18.2978634676317,18.297639,-0.0002244676317,0.0002244676317,0,0,18
1245,18.2866521841709,18.286428,-0.0002241841709,0.0002241841709,0,0,18
1248,18.2754486811391,18.275225,-0.000223681139101,0.000223681139101,0,0,18
1251,18.2642529531365,18.264029,-0.000223953136498,0.000223953136498,0,0,18
1254,18.2530649947675,18.252842,-0.000222994767498,0.000222994767498,0,0,18
1257,18.2418848006402,18.241662,-0.000222800640199,0.000222800640199,0,0,18
1260,18.2310846549285,18.230489,-0.000595654928503,0.000595654928503,0,0,18
1263,18.2195476835611,18.219325,-0.000222683561098,0.000222683561098,0,0,18
1266,18.2083907498443,18.208168,-0.000222749844298,0.000222749844298,0,0,18
1269,18.1972415588384,18.197019,-0.000222558838399,0.000222558838399,0,0,18
1272,18.1861001051704,18.185878,-0.000222105170401,0.000222105170401,0,0,18
1275,18.1749663834704,18.174744,-0.000222383470401,0.000222383470401,0,0,18
1278,18.1638403883729,18.163618,-0.000222388372901,0.000222388372901,0,0,18
1281,18.1527221145156,18.1525,-0.000222114515601,0.000222114515601,0,0,18
1284,18.1416115565401,18.14139,-0.000221556540097,0.000221556540097,0,0,18
1287,18.1305087090917,18.130287,-0.000221709091701,0.000221709091701,0,0,18
1290,18.1197832808126,18.119192,-0.0005912808126,0.0005912808126,0,0,18
1293,18.1083261243761,18.108105,-0.0002211243761,0.0002211243761,0,0,18
1296,18.0972463764182,18.097025,-0.000221376418203,0.000221376418203,0,0,18
1299,18.086174317606,18.085953,-0.000221317606002,0.000221317606002,0,0,18
1302,18.0751099426031,18.074889,-0.0002209426031,0.0002209426031,0,0,18
1305,18.0640532460772,18.063833,-0.000220246077202,0.000220246077202,0,0,18
1308,18.0530042226997,18.052784,-0.000220222699699,0.000220222699699,0,0,18
1311,18.0419628671452,18.041742,-0.000220867145202,0.000220867145202,0,0,18
1314,18.0309291740929,18.030709,-0.000220174092899,0.000220174092899,0,0,18
1317,18.0199031382248,18.019683,-0.000220138224801,0.000220138224801,0,0,18
1320,18.0092519104693,18.008665,-0.000586910469298,0.000586910469298,0,0,18
1323,17.997874016789,17.997654,-0.000220016789001,0.000220016789001,0,0,18
1326,17.9868709206048,17.986651,-0.000219920604803,0.000219920604803,0,0,18
1329,17.9758754603711,17.975656,-0.000219460371099,0.000219460371099,0,0,18
1332,17.9648876307888,17.964668,-0.000219630788802,0.000219630788802,0,0,18
1335,17.9539074265624,17.953688,-0.000219426562399,0.000219426562399,0,0,18
1338,17.9429348424,17.942716,-0.000218842399999,0.000218842399999,0,0,18
1341,17.9319698730134,17.931751,-0.000218873013402,0.000218873013402,0,0,18
1344,17.9210125131182,17.920794,-0.000218513118199,0.000218513118199,0,0,18
1347,17.9100627574331,17.909844,-0.0002187574331,0.0002187574331,0,0,18
1350,17.8994852168682,17.898902,-0.000583216868201,0.000583216868201,0,0,18
1353,17.8881860375894,17.887968,-0.000218037589399,0.000218037589399,0,0,18
1356,17.8772590628874,17.877041,-0.000218062887402,0.000218062887402,0,0,18
1359,17.8663396713091,17.866122,-0.000217671309098,0.000217671309098,0,0,18
1362,17.8554278575918,17.85521,-0.000217857591799,0.000217857591799,0,0,18
1365,17.8445236164768,17.844306,-0.0002176164768,0.0002176164768,0,0,18
1368,17.8336269427087,17.833409,-0.000217942708701,0.000217942708701,0,0,18
1371,17.8227378310359,17.82252,-0.000217831035901,0.000217831035901,0,0,18
1374,17.8118562762108,17.811639,-0.000217276210801,0.000217276210801,0,0,18
1377,17.8009822729886,17.800765,-0.0002172729886,0.0002172729886,0,0,18
1380,17.7904779098324,17.789899,-0.000578909832402,0.000578909832402,0,0,18
1383,17.7792569003943,17.77904,-0.000216900394303,0.000216900394303,0,0,18
1386,17.7684055205518,17.768189,-0.000216520551799,0.000216520551799,0,0,18
1389,17.7575616713714,17.757345,-0.000216671371398,0.000216671371398,0,0,18
1392,17.7467253476271,17.746509,-0.000216347627099,0.000216347627099,0,0,18
1395,17.7358965440964,17.73568,-0.0002165440964,0.0002165440964,0,0,18
1398,17.7250752555605,17.724859,-0.000216255560503,0.000216255560503,0,0,18
1401,17.7142614768037,17.714046,-0.000215476803699,0.000215476803699,0,0,18
1404,17.7034552026147,17.703239,-0.000216202614698,0.000216202614698,0,0,18
1407,17.6926564277855,17.692441,-0.000215427785502,0.000215427785502,0,0,18
1410,17.6822247357829,17.68165,-0.000574735782898,0.000574735782898,0,1,18
1413,17.6903407851777,17.688883,-0.001457785177699,0.001457785177699,1,1,18
1416,17.6981894850019,17.696733,-0.001456485001903,0.001456485001903,1,1,18
1419,17.7060327379697,17.704577,-0.0014557379697,0.0014557379697,1,1,18
1422,17.7138705478613,17.712416,-0.0014545478613,0.0014545478613,1,1,18
1425,17.7217029184541,17.72025,-0.001452918454099,0.001452918454099,1,1,18
1428,17.7295298535225,17.728077,-0.001452853522501,0.001452853522501,1,1,18
1431,17.7373513568392,17.7359,-0.001451356839198,0.001451356839198,1,1,18
1434,17.7451674321732,17.743717,-0.001450432173201,0.001450432173201,1,1,18
1437,17.7529780832918,17.751529,-0.001449083291799,0.001449083291799,1,1,18
1440,17.7605232268933,17.759335,-0.001188226893301,0.001188226893301,1,1,18
1443,17.7685831279369,17.767136,-0.001447127936899,0.001447127936899,1,1,18
1446,17.7763775289844,17.774931,-0.001446528984403,0.001446528984403,1,1,18
1449,17.7841665208578,17.782721,-0.0014455208578,0.0014455208578,1,1,18
1452,17.791950107311,17.790506,-0.001444107310999,0.001444107310999,1,1,18
1455,17.7997282920955,17.798285,-0.001443292095502,0.001443292095502,1,1,18
1458,17.8075010789599,17.806059,-0.001442078959897,0.001442078959897,1,1,18
1461,17.8152684716501,17.813827,-0.0014414716501,0.0014414716501,1,1,18
1464,17.8230304739099,17.82159,-0.001440473909899,0.001440473909899,1,1,18
1467,17.8307870894795,17.829348,-0.001439089479501,0.001439089479501,1,1,18
1470,17.8382800343631,17.8371,-0.001180034363102,0.001180034363102,1,1,18
1473,17.8462841755003,17.844847,-0.0014371755003,0.0014371755003,1,1,18
1476,17.8540246534199,17.852588,-0.001436653419898,0.001436653419898,1,1,18
1479,17.8617597595872,17.860324,-0.001435759587203,0.001435759587203,1,1,18
1482,17.8694894977302,17.868055,-0.001434497730202,0.001434497730202,1,1,18
1485,17.8772138715742,17.875781,-0.001432871574199,0.001432871574199,1,1,18
1488,17.8849328848416,17.883501,-0.001431884841601,0.001431884841601,1,1,18
1491,17.8926465412529,17.891215,-0.001431541252902,0.001431541252902,1,1,18
1494,17.9003548445258,17.898924,-0.0014308445258,0.0014308445258,1,1,18
1497,17.9080577983749,17.906628,-0.0014297983749,0.0014297983749,1,1,18
1500,17.915498905661,17.914327,-0.001171905661,0.001171905661,1,1,18
1503,17.9234476726492,17.92202,-0.0014276726492,0.0014276726492,1,1,18
1506,17.9311346004915,17.929708,-0.001426600491499,0.001426600491499,1,1,18
1509,17.9388161937442,17.937391,-0.001425193744197,0.001425193744197,1,1,18
1512,17.9464924561095,17.945068,-0.0014244561095,0.0014244561095,1,1,18
1515,17.954163391287,17.95274,-0.001423391287002,0.001423391287002,1,1,18
1518,17.9618290029737,17.960407,-0.001422002973701,0.001422002973701,1,1,18
1521,17.9694892948639,17.968068,-0.001421294863903,0.001421294863903,1,1,18
1524,17.9771442706495,17.975724,-0.001420270649501,0.001420270649501,1,1,18
1527,17.9847939340198,17.983374,-0.001419934019797,0.001419934019797,1,1,18
1530,17.9921835623309,17.99102,-0.001163562330902,0.001163562330902,1,1,18
1533,18.000077338259,17.99866,-0.001417338258999,0.001417338258999,1,1,18
1536,18.0077110864933,18.006295,-0.001416086493297,0.001416086493297,1,1,18
1539,18.0153395370436,18.013924,-0.001415537043602,0.001415537043602,1,1,18
1542,18.0229626935869,18.021548,-0.001414693586902,0.001414693586902,1,1,18
1545,18.0305805597969,18.029167,-0.001413559796898,0.001413559796898,1,1,18
1548,18.0381931393448,18.036781,-0.001412139344797,0.001412139344797,1,1,18
1551,18.0458004358996,18.044389,-0.001411435899602,0.001411435899602,1,1,18
1554,18.0534024531275,18.051992,-0.001410453127502,0.001410453127502,1,1,18
1557,18.0609991946924,18.05959,-0.0014091946924,0.0014091946924,1,1,18
1560,18.0683377001693,18.067182,-0.001155700169303,0.001155700169303,1,1,18
1563,18.0761768654754,18.074769,-0.0014078654754,0.0014078654754,1,1,18
1566,18.0837578020082,18.082351,-0.001406802008201,0.001406802008201,1,1,18
1569,18.0913334775078,18.089928,-0.001405477507799,0.001405477507799,1,1,18
1572,18.0989038956249,18.097499,-0.001404895624901,0.001404895624901,1,1,18
1575,18.1064690600081,18.105065,-0.001404060008099,0.001404060008099,1,1,18
1578,18.1140289743034,18.112626,-0.001402974303403,0.001402974303403,1,1,18
1581,18.1215836421543,18.120182,-0.001401642154299,0.001401642154299,1,1,18
1584,18.1291330672018,18.127732,-0.001401067201797,0.001401067201797,1,1,18
1587,18.1366772530843,18.135277,-0.001400253084302,0.001400253084302,1,1,18
1590,18.1439649894046,18.142817,-0.0011479894046,0.0011479894046,1,1,18
1593,18.1517499218955,18.150352,-0.001397921895499,0.001397921895499,1,1,18
1596,18.1592784120883,18.157881,-0.001397412088302,0.001397412088302,1,1,18
1599,18.1668016776445,18.165406,-0.001395677644499,0.001395677644499,1,1,18
1602,18.1743197221896,18.172925,-0.001394722189602,0.001394722189602,1,1,18
1605,18.1818325493473,18.180438,-0.0013945493473,0.0013945493473,1,1,18
1608,18.1893401627384,18.187947,-0.001393162738399,0.001393162738399,1,1,18
1611,18.1968425659809,18.19545,-0.0013925659809,0.0013925659809,1,1,18
1614,18.2043397626905,18.202949,-0.001390762690498,0.001390762690498,1,1,18
1617,18.2118317564809,18.210442,-0.001389756480901,0.001389756480901,1,1,18
1620,18.2190690748748,18.217929,-0.001140074874797,0.001140074874797,1,1,18
1623,18.2268001497434,18.225412,-0.001388149743402,0.001388149743402,1,1,18
1626,18.2342765564295,18.232889,-0.001387556429499,0.001387556429499,1,1,18
1629,18.241747774624,18.240361,-0.001386774623999,0.001386774623999,1,1,18
1632,18.2492138079275,18.247828,-0.001385807927502,0.001385807927502,1,1,18
1635,18.2566746599384,18.25529,-0.001384659938402,0.001384659938402,1,1,18
1638,18.2641303342525,18.262747,-0.001383334252498,0.001383334252498,1,1,18
1641,18.2715808344627,18.270198,-0.001382834462699,0.001382834462699,1,1,18
1644,18.27902616416,18.277645,-0.001381164160001,0.001381164160001,1,1,18
1647,18.2864663269327,18.285086,-0.001380326932701,0.001380326932701,1,1,18
1650,18.2936535762011,18.292522,-0.001131576201097,0.001131576201097,1,0,18
1653,18.282071736258,18.281935,-0.000136736258,0.000136736258,0,0,18
1656,18.2708714119746,18.270735,-0.000136411974601,0.000136411974601,0,0,18
1659,18.2596788605143,18.259542,-0.000136860514299,0.000136860514299,0,0,18
1662,18.2484940764834,18.248358,-0.0001360764834,0.0001360764834,0,0,18
1665,18.237317054491,18.237181,-0.000136054491001,0.000136054491001,0,0,18
1668,18.2261477891506,18.226012,-0.000135789150598,0.000135789150598,0,0,18
1671,18.2149862750792,18.21485,-0.000136275079203,0.000136275079203,0,0,18
1674,18.2038325068976,18.203697,-0.000135506897603,0.000135506897603,0,0,18
1677,18.1926864792302,18.192551,-0.000135479230199,0.000135479230199,0,0,18
1680,18.1819193385578,18.181412,-0.000507338557799,0.000507338557799,0,0,18
1683,18.170417623955,18.170282,-0.000135623955,0.000135623955,0,0,18
1686,18.1592947856146,18.159159,-0.000135785614599,0.000135785614599,0,0,18
1689,18.1481796663238,18.148044,-0.0001356663238,0.0001356663238,0,0,18
1692,18.1370722607256,18.136937,-0.0001352607256,0.0001352607256,0,0,18
1695,18.1259725634669,18.125837,-0.000135563466898,0.000135563466898,0,0,18
1698,18.1148805691981,18.114745,-0.0001355691981,0.0001355691981,0,0,18
1701,18.1037962725734,18.103661,-0.000135272573402,0.000135272573402,0,0,18
1704,18.0927196682512,18.092585,-0.000134668251199,0.000134668251199,0,0,18
1707,18.0816507508929,18.081516,-0.000134750892901,0.000134750892901,0,0,18
1710,18.0709580993179,18.070455,-0.0005030993179,0.0005030993179,0,0,18
1713,18.0595359557328,18.059401,-0.000134955732801,0.000134955732801,0,0,18
1716,18.0484900672734,18.048355,-0.000135067273398,0.000135067273398,0,0,18
1719,18.0374518444618,18.037317,-0.000134844461797,0.000134844461797,0,0,18
1722,18.0264212819778,18.026287,-0.0001342819778,0.0001342819778,0,0,18
1725,18.0153983745057,18.015264,-0.000134374505702,0.000134374505702,0,0,18
1728,18.0043831167326,18.004249,-0.0001341167326,0.0001341167326,0,0,18
1731,17.9933755033502,17.993241,-0.0001345033502,0.0001345033502,0,0,18
1734,17.9823755290533,17.982242,-0.000133529053301,0.000133529053301,0,0,18
1737,17.9713831885404,17.971249,-0.0001341885404,0.0001341885404,0,0,18
1740,17.9607645107338,17.960265,-0.0004995107338,0.0004995107338,0,0,18
1743,17.9494213876795,17.949288,-0.000133387679501,0.000133387679501,0,0,18
1746,17.9384519167472,17.938318,-0.000133916747203,0.000133916747203,0,0,18
1749,17.9274900584305,17.927357,-0.000133058430499,0.000133058430499,0,0,18
1752,17.916535807446,17.916402,-0.000133807445998,0.000133807445998,0,0,18
1755,17.9055891585143,17.905456,-0.000133158514299,0.000133158514299,0,0,18
1758,17.8946501063597,17.894517,-0.000133106359698,0.000133106359698,0,0,18
1761,17.8837186457104,17.883585,-0.000133645710399,0.000133645710399,0,0,18
1764,17.8727947712978,17.872662,-0.000132771297803,0.000132771297803,0,0,18
1767,17.8618784778575,17.861745,-0.000133477857499,0.000133477857499,0,0,18
1770,17.8513332620548,17.850837,-0.000496262054803,0.000496262054803,0,0,18
1773,17.8400686128523,17.839936,-0.000132612852298,0.000132612852298,0,0,18
1776,17.8291750307765,17.829042,-0.0001330307765,0.0001330307765,0,0,18
1779,17.8182890086504,17.818156,-0.000133008650401,0.000133008650401,0,0,18
1782,17.8074105412279,17.807278,-0.000132541227899,0.000132541227899,0,0,18
1785,17.7965396232657,17.796407,-0.000132623265703,0.000132623265703,0,0,18
1788,17.785676249525,17.785544,-0.000132249524999,0.000132249524999,0,0,18
1791,17.7748204147696,17.774688,-0.000132414769599,0.000132414769599,0,0,18
1794,17.7639721137684,17.76384,-0.000132113768402,0.000132113768402,0,0,18
1797,17.7531313412927,17.752999,-0.000132341292701,0.000132341292701,0,0,18
1800,17.7426590792699,17.742166,-0.000493079269898,0.000493079269898,0,0,18
1803,17.7314723610226,17.73134,-0.000132361022601,0.000132361022601,0,0,18
1806,17.7206541427901,17.720522,-0.0001321427901,0.0001321427901,0,0,18
1809,17.709843432206,17.709712,-0.000131432206,0.000131432206,0,0,18
1812,17.6990402240605,17.698909,-0.0001312240605,0.0001312240605,0,0,18
1815,17.6882445131469,17.688113,-0.000131513146897,0.000131513146897,0,0,18
